Provider,PotentialFraud,ip_total_reimb,ip_total_deduct,ip_num_claims,ip_avg_duration,ip_max_duration,op_total_reimb,op_total_deduct,op_num_claims,op_avg_duration,op_max_duration,bene_count,avg_num_chronic,total_reimb,total_deduct,total_claims,reimb_per_claim,deduct_per_claim,ip_to_op_claim_ratio,bene_per_claim,Fraud
PRV56245,No,0.0,0.0,0.0,0.0,0.0,13720.0,130.0,76.0,1.263157894736842,20.0,44,17.454545454545453,13720.0,130.0,76.0,178.1818181818182,1.6883116883116882,0.0,0.5714285714285714,0
PRV56247,No,12000.0,2136.0,2.0,1.0,2.0,8410.0,120.0,24.0,2.0,20.0,21,18.285714285714285,20410.0,2256.0,26.0,755.925925925926,83.55555555555556,0.08,0.7777777777777778,0
PRV56248,No,0.0,0.0,0.0,0.0,0.0,283190.0,2290.0,934.0,1.335117773019272,20.0,477,17.9979035639413,283190.0,2290.0,934.0,302.8770053475936,2.449197860962567,0.0,0.5101604278074866,0
PRV56249,Yes,577000.0,58740.0,56.0,6.464285714285714,35.0,298110.0,3000.0,1054.0,1.3481973434535104,20.0,666,17.906906906906908,875110.0,61740.0,1110.0,787.6777677767777,55.571557155715574,0.05308056872037915,0.5994599459945995,1
PRV56251,No,0.0,0.0,0.0,0.0,0.0,8950.0,0.0,30.0,0.8333333333333334,20.0,16,17.5625,8950.0,0.0,30.0,288.7096774193548,0.0,0.0,0.5161290322580645,0
PRV56252,No,0.0,0.0,0.0,0.0,0.0,5210.0,0.0,18.0,1.6666666666666667,20.0,18,16.77777777777778,5210.0,0.0,18.0,274.2105263157895,0.0,0.0,0.9473684210526315,0
PRV56253,Yes,574500.0,67284.0,63.0,5.809523809523809,28.0,62180.0,780.0,248.0,1.1612903225806452,20.0,228,17.780701754385966,636680.0,68064.0,311.0,2040.6410256410256,218.15384615384616,0.25301204819277107,0.7307692307692307,1
PRV56255,No,0.0,0.0,0.0,0.0,0.0,38510.0,360.0,102.0,1.4509803921568627,20.0,68,17.794117647058822,38510.0,360.0,102.0,373.88349514563106,3.495145631067961,0.0,0.6601941747572816,0
PRV56256,No,84000.0,11748.0,11.0,4.090909090909091,16.0,6650.0,10.0,44.0,1.0454545454545454,20.0,53,17.50943396226415,90650.0,11758.0,55.0,1618.75,209.96428571428572,0.24444444444444444,0.9464285714285714,0
PRV56257,Yes,148000.0,18156.0,17.0,6.823529411764706,25.0,9440.0,100.0,35.0,1.1428571428571428,20.0,48,17.0625,157440.0,18256.0,52.0,2970.566037735849,344.45283018867923,0.4722222222222222,0.9056603773584906,1
PRV56258,No,0.0,0.0,0.0,0.0,0.0,26130.0,170.0,70.0,1.0714285714285714,20.0,70,17.514285714285716,26130.0,170.0,70.0,368.0281690140845,2.3943661971830985,0.0,0.9859154929577465,0
PRV56259,Yes,108000.0,17088.0,16.0,5.625,32.0,52020.0,420.0,180.0,1.45,20.0,188,17.329787234042552,160020.0,17508.0,196.0,812.2842639593908,88.8730964467005,0.08839779005524862,0.9543147208121827,1
PRV56260,No,550000.0,57672.0,55.0,4.418181818181818,14.0,510.0,0.0,4.0,0.0,0.0,53,16.18867924528302,550510.0,57672.0,59.0,9175.166666666666,961.2,11.0,0.8833333333333333,0
PRV56261,No,0.0,0.0,0.0,0.0,0.0,24690.0,500.0,69.0,0.5652173913043478,20.0,47,18.319148936170212,24690.0,500.0,69.0,352.7142857142857,7.142857142857143,0.0,0.6714285714285714,0
PRV56262,No,0.0,0.0,0.0,0.0,0.0,3480.0,40.0,15.0,0.9333333333333333,14.0,15,17.8,3480.0,40.0,15.0,217.5,2.5,0.0,0.9375,0
PRV56263,No,20000.0,2136.0,2.0,2.5,3.0,2940.0,200.0,16.0,0.625,10.0,17,18.41176470588235,22940.0,2336.0,18.0,1207.3684210526317,122.94736842105263,0.11764705882352941,0.8947368421052632,0
PRV56264,No,165000.0,19224.0,19.0,7.0,32.0,7050.0,70.0,32.0,1.59375,20.0,45,17.955555555555556,172050.0,19294.0,51.0,3308.653846153846,371.03846153846155,0.5757575757575758,0.8653846153846154,0
PRV56265,No,179000.0,21360.0,20.0,5.6,21.0,32760.0,570.0,106.0,0.5660377358490566,20.0,54,17.51851851851852,211760.0,21930.0,126.0,1667.4015748031495,172.6771653543307,0.18691588785046728,0.4251968503937008,0
PRV56266,No,0.0,0.0,0.0,0.0,0.0,9640.0,40.0,30.0,1.4333333333333333,20.0,26,17.884615384615383,9640.0,40.0,30.0,310.96774193548384,1.2903225806451613,0.0,0.8387096774193549,0
PRV56267,No,0.0,0.0,0.0,0.0,0.0,350.0,60.0,4.0,0.0,0.0,4,16.0,350.0,60.0,4.0,70.0,12.0,0.0,0.8,0
PRV56268,Yes,657100.0,63012.0,61.0,6.885245901639344,36.0,283570.0,4470.0,1052.0,1.3669201520912548,20.0,873,17.59335624284078,940670.0,67482.0,1113.0,844.4075403949731,60.576301615798926,0.057929724596391265,0.7836624775583483,1
PRV56269,No,81000.0,8544.0,8.0,4.625,12.0,2230.0,100.0,9.0,0.0,0.0,16,16.625,83230.0,8644.0,17.0,4623.888888888889,480.22222222222223,0.8,0.8888888888888888,0
PRV56270,No,0.0,0.0,0.0,0.0,0.0,289970.0,2610.0,1043.0,1.180249280920422,20.0,485,18.04742268041237,289970.0,2610.0,1043.0,277.7490421455939,2.5,0.0,0.46455938697318006,0
PRV56271,No,6000.0,1068.0,1.0,1.0,1.0,30760.0,460.0,92.0,1.2934782608695652,20.0,65,18.2,36760.0,1528.0,93.0,391.06382978723406,16.25531914893617,0.010752688172043012,0.6914893617021277,0
PRV56272,No,0.0,0.0,0.0,0.0,0.0,5450.0,190.0,22.0,1.6818181818181819,20.0,14,17.642857142857142,5450.0,190.0,22.0,236.95652173913044,8.26086956521739,0.0,0.6086956521739131,0
PRV56274,No,22000.0,4272.0,4.0,5.25,10.0,1980.0,0.0,4.0,0.5,2.0,8,17.625,23980.0,4272.0,8.0,2664.4444444444443,474.6666666666667,0.8,0.8888888888888888,0
PRV56275,No,0.0,0.0,0.0,0.0,0.0,24690.0,250.0,80.0,0.5875,17.0,34,17.852941176470587,24690.0,250.0,80.0,304.81481481481484,3.0864197530864197,0.0,0.41975308641975306,0
PRV56276,No,13000.0,0.0,1.0,15.0,15.0,390.0,0.0,6.0,2.0,8.0,7,17.285714285714285,13390.0,0.0,7.0,1673.75,0.0,0.14285714285714285,0.875,0
PRV56277,No,0.0,0.0,0.0,0.0,0.0,5470.0,0.0,19.0,2.3157894736842106,20.0,17,17.294117647058822,5470.0,0.0,19.0,273.5,0.0,0.0,0.85,0
PRV56278,No,0.0,0.0,0.0,0.0,0.0,20910.0,0.0,27.0,2.259259259259259,20.0,18,18.333333333333332,20910.0,0.0,27.0,746.7857142857143,0.0,0.0,0.6428571428571429,0
PRV56279,No,0.0,0.0,0.0,0.0,0.0,17770.0,100.0,53.0,2.056603773584906,20.0,29,17.03448275862069,17770.0,100.0,53.0,329.0740740740741,1.8518518518518519,0.0,0.5370370370370371,0
PRV56280,No,0.0,0.0,0.0,0.0,0.0,8450.0,90.0,39.0,0.2564102564102564,9.0,32,17.8125,8450.0,90.0,39.0,211.25,2.25,0.0,0.8,0
PRV56281,No,0.0,0.0,0.0,0.0,0.0,24130.0,210.0,54.0,2.259259259259259,20.0,24,17.458333333333332,24130.0,210.0,54.0,438.72727272727275,3.8181818181818183,0.0,0.43636363636363634,0
PRV56282,No,0.0,0.0,0.0,0.0,0.0,500.0,0.0,4.0,0.25,1.0,4,17.0,500.0,0.0,4.0,100.0,0.0,0.0,0.8,0
PRV56283,No,0.0,0.0,0.0,0.0,0.0,2320.0,0.0,3.0,6.666666666666667,20.0,3,16.666666666666668,2320.0,0.0,3.0,580.0,0.0,0.0,0.75,0
PRV56284,No,0.0,0.0,0.0,0.0,0.0,23090.0,110.0,67.0,1.4179104477611941,20.0,37,18.324324324324323,23090.0,110.0,67.0,339.55882352941177,1.6176470588235294,0.0,0.5441176470588235,0
PRV56285,No,140000.0,13884.0,13.0,7.230769230769231,35.0,0.0,0.0,0.0,0.0,0.0,12,16.083333333333332,140000.0,13884.0,13.0,10000.0,991.7142857142857,13.0,0.8571428571428571,0
PRV56286,No,23000.0,1068.0,1.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,1,16.0,23000.0,1068.0,1.0,11500.0,534.0,1.0,0.5,0
PRV56287,No,0.0,0.0,0.0,0.0,0.0,28680.0,310.0,107.0,1.1495327102803738,20.0,83,17.686746987951807,28680.0,310.0,107.0,265.55555555555554,2.8703703703703702,0.0,0.7685185185185185,0
PRV56288,No,24000.0,2136.0,2.0,2.5,3.0,0.0,0.0,0.0,0.0,0.0,2,17.0,24000.0,2136.0,2.0,8000.0,712.0,2.0,0.6666666666666666,0
PRV56289,No,28000.0,5340.0,5.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,5,17.2,28000.0,5340.0,5.0,4666.666666666667,890.0,5.0,0.8333333333333334,0
PRV56290,No,0.0,0.0,0.0,0.0,0.0,11560.0,10.0,23.0,2.739130434782609,20.0,16,17.5625,11560.0,10.0,23.0,481.6666666666667,0.4166666666666667,0.0,0.6666666666666666,0
PRV56291,No,0.0,0.0,0.0,0.0,0.0,13150.0,0.0,36.0,3.1944444444444446,20.0,26,18.26923076923077,13150.0,0.0,36.0,355.4054054054054,0.0,0.0,0.7027027027027027,0
PRV56293,No,0.0,0.0,0.0,0.0,0.0,430.0,0.0,3.0,0.0,0.0,3,21.0,430.0,0.0,3.0,107.5,0.0,0.0,0.75,0
PRV56295,No,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,4.0,0.0,0.0,4,16.75,1200.0,0.0,4.0,240.0,0.0,0.0,0.8,0
PRV56297,No,0.0,0.0,0.0,0.0,0.0,7140.0,0.0,28.0,2.2857142857142856,20.0,23,16.52173913043478,7140.0,0.0,28.0,246.20689655172413,0.0,0.0,0.7931034482758621,0
PRV56299,No,0.0,0.0,0.0,0.0,0.0,320.0,0.0,5.0,0.0,0.0,5,18.2,320.0,0.0,5.0,53.333333333333336,0.0,0.0,0.8333333333333334,0
PRV56300,No,0.0,0.0,0.0,0.0,0.0,990.0,100.0,8.0,2.5,20.0,5,17.8,990.0,100.0,8.0,110.0,11.11111111111111,0.0,0.5555555555555556,0
PRV56301,No,0.0,0.0,0.0,0.0,0.0,1030.0,0.0,3.0,0.0,0.0,3,20.333333333333332,1030.0,0.0,3.0,257.5,0.0,0.0,0.75,0
PRV56302,No,0.0,0.0,0.0,0.0,0.0,1500.0,20.0,4.0,0.0,0.0,4,18.0,1500.0,20.0,4.0,300.0,4.0,0.0,0.8,0
PRV56303,No,0.0,0.0,0.0,0.0,0.0,70.0,0.0,2.0,0.0,0.0,2,19.5,70.0,0.0,2.0,23.333333333333332,0.0,0.0,0.6666666666666666,0
PRV56304,No,0.0,0.0,0.0,0.0,0.0,12660.0,100.0,15.0,1.5333333333333334,20.0,13,17.23076923076923,12660.0,100.0,15.0,791.25,6.25,0.0,0.8125,0
PRV56305,No,0.0,0.0,0.0,0.0,0.0,4200.0,0.0,29.0,0.13793103448275862,2.0,12,19.333333333333332,4200.0,0.0,29.0,140.0,0.0,0.0,0.4,0
PRV56306,No,0.0,0.0,0.0,0.0,0.0,1400.0,80.0,7.0,2.857142857142857,20.0,5,17.2,1400.0,80.0,7.0,175.0,10.0,0.0,0.625,0
PRV56307,No,0.0,0.0,0.0,0.0,0.0,1330.0,0.0,12.0,1.6666666666666667,20.0,12,17.5,1330.0,0.0,12.0,102.3076923076923,0.0,0.0,0.9230769230769231,0
PRV56308,No,0.0,0.0,0.0,0.0,0.0,5030.0,0.0,15.0,1.4666666666666666,20.0,9,18.22222222222222,5030.0,0.0,15.0,314.375,0.0,0.0,0.5625,0
PRV56309,No,0.0,0.0,0.0,0.0,0.0,1320.0,0.0,3.0,0.0,0.0,3,15.666666666666666,1320.0,0.0,3.0,330.0,0.0,0.0,0.75,0
PRV56310,No,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,0.0,1,16.0,80.0,0.0,1.0,40.0,0.0,0.0,0.5,0
PRV56311,No,0.0,0.0,0.0,0.0,0.0,7670.0,100.0,19.0,0.631578947368421,10.0,10,18.4,7670.0,100.0,19.0,383.5,5.0,0.0,0.5,0
PRV56313,No,0.0,0.0,0.0,0.0,0.0,100.0,0.0,3.0,0.0,0.0,3,17.0,100.0,0.0,3.0,25.0,0.0,0.0,0.75,0
PRV56314,No,0.0,0.0,0.0,0.0,0.0,3740.0,0.0,8.0,2.5,20.0,8,18.625,3740.0,0.0,8.0,415.55555555555554,0.0,0.0,0.8888888888888888,0
PRV56316,No,0.0,0.0,0.0,0.0,0.0,4450.0,0.0,6.0,3.6666666666666665,20.0,5,16.4,4450.0,0.0,6.0,635.7142857142857,0.0,0.0,0.7142857142857143,0
PRV56317,No,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,2,15.0,10.0,0.0,2.0,3.3333333333333335,0.0,0.0,0.6666666666666666,0
PRV56318,No,0.0,0.0,0.0,0.0,0.0,200.0,0.0,1.0,0.0,0.0,1,17.0,200.0,0.0,1.0,100.0,0.0,0.0,0.5,0
PRV56319,No,0.0,0.0,0.0,0.0,0.0,6480.0,0.0,13.0,1.5384615384615385,20.0,12,17.416666666666668,6480.0,0.0,13.0,462.85714285714283,0.0,0.0,0.8571428571428571,0
PRV56321,No,0.0,0.0,0.0,0.0,0.0,3910.0,20.0,7.0,0.0,0.0,6,19.333333333333332,3910.0,20.0,7.0,488.75,2.5,0.0,0.75,0
PRV56322,No,0.0,0.0,0.0,0.0,0.0,6800.0,220.0,37.0,0.0,0.0,27,17.925925925925927,6800.0,220.0,37.0,178.94736842105263,5.7894736842105265,0.0,0.7105263157894737,0
PRV56324,No,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,1,17.0,100.0,0.0,1.0,50.0,0.0,0.0,0.5,0
PRV56328,No,0.0,0.0,0.0,0.0,0.0,2100.0,0.0,15.0,2.2,16.0,13,18.076923076923077,2100.0,0.0,15.0,131.25,0.0,0.0,0.8125,0
PRV56329,No,177000.0,14952.0,14.0,5.714285714285714,11.0,0.0,0.0,0.0,0.0,0.0,13,17.307692307692307,177000.0,14952.0,14.0,11800.0,996.8,14.0,0.8666666666666667,0
PRV56330,No,0.0,0.0,0.0,0.0,0.0,3130.0,0.0,16.0,0.0625,1.0,15,18.333333333333332,3130.0,0.0,16.0,184.11764705882354,0.0,0.0,0.8823529411764706,0
PRV56331,No,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1,18.0,10.0,0.0,1.0,5.0,0.0,0.0,0.5,0
PRV56333,No,0.0,0.0,0.0,0.0,0.0,11600.0,0.0,42.0,1.5952380952380953,20.0,33,17.606060606060606,11600.0,0.0,42.0,269.7674418604651,0.0,0.0,0.7674418604651163,0
PRV56334,No,0.0,0.0,0.0,0.0,0.0,670.0,0.0,8.0,0.0,0.0,8,18.5,670.0,0.0,8.0,74.44444444444444,0.0,0.0,0.8888888888888888,0
PRV56335,No,156000.0,19224.0,18.0,5.0,26.0,0.0,0.0,0.0,0.0,0.0,18,17.11111111111111,156000.0,19224.0,18.0,8210.526315789473,1011.7894736842105,18.0,0.9473684210526315,0
PRV56336,No,237000.0,22428.0,21.0,4.571428571428571,11.0,0.0,0.0,0.0,0.0,0.0,21,17.047619047619047,237000.0,22428.0,21.0,10772.727272727272,1019.4545454545455,21.0,0.9545454545454546,0
PRV56337,No,0.0,0.0,0.0,0.0,0.0,180.0,30.0,2.0,0.0,0.0,2,17.0,180.0,30.0,2.0,60.0,10.0,0.0,0.6666666666666666,0
PRV56338,No,97400.0,10680.0,10.0,5.2,14.0,0.0,0.0,0.0,0.0,0.0,10,15.8,97400.0,10680.0,10.0,8854.545454545454,970.9090909090909,10.0,0.9090909090909091,0
PRV56339,No,9000.0,1068.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1,15.0,9000.0,1068.0,1.0,4500.0,534.0,1.0,0.5,0
PRV56340,No,57000.0,3204.0,3.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,3,16.0,57000.0,3204.0,3.0,14250.0,801.0,3.0,0.75,0
PRV56341,No,18000.0,1068.0,1.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1,17.0,18000.0,1068.0,1.0,9000.0,534.0,1.0,0.5,0
PRV56342,No,52000.0,5340.0,5.0,2.6,5.0,0.0,0.0,0.0,0.0,0.0,5,19.0,52000.0,5340.0,5.0,8666.666666666666,890.0,5.0,0.8333333333333334,0
PRV56344,No,0.0,0.0,0.0,0.0,0.0,3520.0,0.0,11.0,0.0,0.0,10,19.1,3520.0,0.0,11.0,293.3333333333333,0.0,0.0,0.8333333333333334,0
PRV56345,No,0.0,0.0,0.0,0.0,0.0,134510.0,2140.0,572.0,1.1451048951048952,20.0,243,18.28395061728395,134510.0,2140.0,572.0,234.74694589877836,3.7347294938917974,0.0,0.42408376963350786,0
PRV56346,No,0.0,0.0,0.0,0.0,0.0,16050.0,140.0,42.0,2.119047619047619,20.0,25,18.16,16050.0,140.0,42.0,373.25581395348837,3.255813953488372,0.0,0.5813953488372093,0
PRV56347,No,95000.0,9612.0,9.0,4.444444444444445,13.0,11110.0,230.0,42.0,1.0476190476190477,20.0,43,17.46511627906977,106110.0,9842.0,51.0,2040.576923076923,189.26923076923077,0.20930232558139536,0.8269230769230769,0
PRV56348,No,0.0,0.0,0.0,0.0,0.0,11200.0,220.0,58.0,0.27586206896551724,13.0,36,17.38888888888889,11200.0,220.0,58.0,189.83050847457628,3.7288135593220337,0.0,0.6101694915254238,0
PRV56349,No,277000.0,30972.0,31.0,3.870967741935484,14.0,11280.0,90.0,30.0,2.1,20.0,51,17.529411764705884,288280.0,31062.0,61.0,4649.677419354839,501.0,1.0,0.8225806451612904,0
PRV56350,Yes,780000.0,69420.0,66.0,5.287878787878788,24.0,32530.0,110.0,92.0,2.597826086956522,20.0,119,17.630252100840337,812530.0,69530.0,158.0,5110.251572327044,437.29559748427675,0.7096774193548387,0.7484276729559748,1
PRV56351,No,0.0,0.0,0.0,0.0,0.0,10920.0,90.0,29.0,2.1379310344827585,20.0,17,16.529411764705884,10920.0,90.0,29.0,364.0,3.0,0.0,0.5666666666666667,0
PRV56352,No,35000.0,4272.0,4.0,8.5,21.0,2730.0,40.0,20.0,0.05,1.0,22,18.181818181818183,37730.0,4312.0,24.0,1509.2,172.48,0.19047619047619047,0.88,0
PRV56353,No,0.0,0.0,0.0,0.0,0.0,29340.0,320.0,96.0,0.875,20.0,46,17.91304347826087,29340.0,320.0,96.0,302.4742268041237,3.2989690721649483,0.0,0.4742268041237113,0
PRV56354,No,67000.0,3204.0,3.0,5.666666666666667,8.0,3470.0,0.0,8.0,0.0,0.0,9,18.11111111111111,70470.0,3204.0,11.0,5872.5,267.0,0.3333333333333333,0.75,0
PRV56355,No,43000.0,4272.0,4.0,4.25,5.0,33130.0,320.0,111.0,1.2882882882882882,20.0,35,18.257142857142856,76130.0,4592.0,115.0,656.2931034482758,39.58620689655172,0.03571428571428571,0.3017241379310345,0
PRV56357,No,0.0,0.0,0.0,0.0,0.0,1690.0,0.0,16.0,2.125,20.0,13,17.76923076923077,1690.0,0.0,16.0,99.41176470588235,0.0,0.0,0.7647058823529411,0
PRV56358,No,0.0,0.0,0.0,0.0,0.0,240.0,0.0,4.0,0.0,0.0,4,18.5,240.0,0.0,4.0,48.0,0.0,0.0,0.8,0
PRV56360,No,0.0,0.0,0.0,0.0,0.0,25060.0,50.0,78.0,2.6666666666666665,20.0,34,17.735294117647058,25060.0,50.0,78.0,317.2151898734177,0.6329113924050633,0.0,0.43037974683544306,0
PRV56361,Yes,53000.0,7476.0,7.0,4.571428571428571,17.0,52550.0,210.0,107.0,2.0373831775700935,20.0,51,18.333333333333332,105550.0,7686.0,114.0,917.8260869565217,66.83478260869565,0.06481481481481481,0.4434782608695652,1
PRV56362,No,0.0,0.0,0.0,0.0,0.0,13210.0,290.0,60.0,0.6333333333333333,20.0,51,17.980392156862745,13210.0,290.0,60.0,216.55737704918033,4.754098360655738,0.0,0.8360655737704918,0
PRV56363,No,0.0,0.0,0.0,0.0,0.0,10420.0,280.0,19.0,2.5789473684210527,20.0,8,17.5,10420.0,280.0,19.0,521.0,14.0,0.0,0.4,0
PRV56364,No,0.0,0.0,0.0,0.0,0.0,31280.0,320.0,79.0,1.6962025316455696,20.0,28,18.428571428571427,31280.0,320.0,79.0,391.0,4.0,0.0,0.35,0
PRV56366,No,0.0,0.0,0.0,0.0,0.0,1880.0,0.0,9.0,0.0,0.0,8,17.875,1880.0,0.0,9.0,188.0,0.0,0.0,0.8,0
PRV56367,No,0.0,0.0,0.0,0.0,0.0,10550.0,0.0,45.0,1.4444444444444444,20.0,14,18.5,10550.0,0.0,45.0,229.34782608695653,0.0,0.0,0.30434782608695654,0
PRV56368,No,4000.0,1068.0,1.0,4.0,4.0,5050.0,40.0,33.0,1.303030303030303,20.0,12,18.666666666666668,9050.0,1108.0,34.0,258.57142857142856,31.65714285714286,0.029411764705882353,0.34285714285714286,0
PRV56369,No,0.0,0.0,0.0,0.0,0.0,80.0,0.0,1.0,1.0,1.0,1,18.0,80.0,0.0,1.0,40.0,0.0,0.0,0.5,0
PRV56370,No,0.0,0.0,0.0,0.0,0.0,1620.0,0.0,9.0,0.5555555555555556,4.0,3,20.333333333333332,1620.0,0.0,9.0,162.0,0.0,0.0,0.3,0
PRV56373,No,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1,16.0,10.0,0.0,1.0,5.0,0.0,0.0,0.5,0
PRV56374,No,0.0,0.0,0.0,0.0,0.0,7570.0,390.0,25.0,3.36,20.0,11,18.363636363636363,7570.0,390.0,25.0,291.15384615384613,15.0,0.0,0.4230769230769231,0
PRV56375,No,0.0,0.0,0.0,0.0,0.0,15220.0,390.0,54.0,1.6111111111111112,20.0,29,18.551724137931036,15220.0,390.0,54.0,276.72727272727275,7.090909090909091,0.0,0.5272727272727272,0
PRV56376,No,0.0,0.0,0.0,0.0,0.0,10780.0,70.0,20.0,1.0,20.0,10,20.1,10780.0,70.0,20.0,513.3333333333334,3.3333333333333335,0.0,0.47619047619047616,0
PRV56377,No,0.0,0.0,0.0,0.0,0.0,60.0,0.0,1.0,0.0,0.0,1,16.0,60.0,0.0,1.0,30.0,0.0,0.0,0.5,0
PRV56378,No,0.0,0.0,0.0,0.0,0.0,4480.0,0.0,31.0,1.2580645161290323,20.0,19,17.94736842105263,4480.0,0.0,31.0,140.0,0.0,0.0,0.59375,0
PRV56379,No,0.0,0.0,0.0,0.0,0.0,16520.0,60.0,53.0,0.7169811320754716,20.0,26,18.346153846153847,16520.0,60.0,53.0,305.9259259259259,1.1111111111111112,0.0,0.48148148148148145,0
PRV56380,No,0.0,0.0,0.0,0.0,0.0,6040.0,0.0,21.0,1.0476190476190477,20.0,10,18.1,6040.0,0.0,21.0,274.54545454545456,0.0,0.0,0.45454545454545453,0
PRV56381,No,0.0,0.0,0.0,0.0,0.0,4720.0,0.0,8.0,7.5,20.0,1,19.0,4720.0,0.0,8.0,524.4444444444445,0.0,0.0,0.1111111111111111,0
PRV56384,No,18000.0,2136.0,2.0,8.0,11.0,11790.0,10.0,47.0,1.2127659574468086,20.0,23,18.17391304347826,29790.0,2146.0,49.0,595.8,42.92,0.041666666666666664,0.46,0
PRV56385,No,0.0,0.0,0.0,0.0,0.0,2770.0,100.0,22.0,0.9090909090909091,20.0,11,18.545454545454547,2770.0,100.0,22.0,120.43478260869566,4.3478260869565215,0.0,0.4782608695652174,0
PRV56387,No,0.0,0.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0,0.0,1,16.0,90.0,0.0,1.0,45.0,0.0,0.0,0.5,0
PRV56388,No,0.0,0.0,0.0,0.0,0.0,5300.0,0.0,7.0,2.4285714285714284,14.0,6,16.5,5300.0,0.0,7.0,662.5,0.0,0.0,0.75,0
PRV56389,No,0.0,0.0,0.0,0.0,0.0,6520.0,200.0,15.0,4.0,20.0,13,19.846153846153847,6520.0,200.0,15.0,407.5,12.5,0.0,0.8125,0
PRV56390,No,40000.0,2136.0,2.0,15.5,27.0,220.0,80.0,3.0,0.6666666666666666,2.0,5,16.0,40220.0,2216.0,5.0,6703.333333333333,369.3333333333333,0.5,0.8333333333333334,0
PRV56391,No,0.0,0.0,0.0,0.0,0.0,150.0,0.0,2.0,0.0,0.0,2,20.0,150.0,0.0,2.0,50.0,0.0,0.0,0.6666666666666666,0
PRV56392,Yes,38000.0,6408.0,6.0,9.5,35.0,3860.0,50.0,14.0,0.7857142857142857,11.0,10,17.1,41860.0,6458.0,20.0,1993.3333333333333,307.5238095238095,0.4,0.47619047619047616,1
PRV56393,No,0.0,0.0,0.0,0.0,0.0,2580.0,0.0,10.0,2.1,20.0,8,17.625,2580.0,0.0,10.0,234.54545454545453,0.0,0.0,0.7272727272727273,0
PRV56394,No,0.0,0.0,0.0,0.0,0.0,15920.0,0.0,32.0,2.96875,20.0,14,17.357142857142858,15920.0,0.0,32.0,482.42424242424244,0.0,0.0,0.42424242424242425,0
PRV56395,No,107000.0,7476.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,7,17.0,107000.0,7476.0,7.0,13375.0,934.5,7.0,0.875,0
PRV56396,Yes,269000.0,32040.0,32.0,6.625,35.0,20380.0,230.0,51.0,1.607843137254902,20.0,71,17.014084507042252,289380.0,32270.0,83.0,3445.0,384.1666666666667,0.6153846153846154,0.8452380952380952,1
PRV56397,No,0.0,0.0,0.0,0.0,0.0,9600.0,80.0,47.0,1.3617021276595744,20.0,43,17.186046511627907,9600.0,80.0,47.0,200.0,1.6666666666666667,0.0,0.8958333333333334,0
PRV56398,No,4000.0,1068.0,1.0,6.0,6.0,2030.0,0.0,18.0,0.0,0.0,19,18.36842105263158,6030.0,1068.0,19.0,301.5,53.4,0.05263157894736842,0.95,0
PRV56400,Yes,49000.0,3204.0,3.0,9.0,24.0,800.0,0.0,6.0,0.3333333333333333,2.0,9,17.88888888888889,49800.0,3204.0,9.0,4980.0,320.4,0.42857142857142855,0.9,1
PRV56401,No,0.0,0.0,0.0,0.0,0.0,27390.0,430.0,143.0,0.5034965034965035,19.0,39,17.923076923076923,27390.0,430.0,143.0,190.20833333333334,2.986111111111111,0.0,0.2708333333333333,0
PRV56403,Yes,67000.0,9612.0,10.0,3.6,14.0,11660.0,280.0,24.0,0.08333333333333333,2.0,31,18.129032258064516,78660.0,9892.0,34.0,2247.4285714285716,282.62857142857143,0.4,0.8857142857142857,1
PRV56404,No,0.0,0.0,0.0,0.0,0.0,131660.0,1180.0,363.0,1.6253443526170799,20.0,143,18.076923076923077,131660.0,1180.0,363.0,361.7032967032967,3.241758241758242,0.0,0.39285714285714285,0
PRV56405,No,0.0,0.0,0.0,0.0,0.0,24090.0,260.0,60.0,0.9666666666666667,20.0,53,17.81132075471698,24090.0,260.0,60.0,394.91803278688525,4.262295081967213,0.0,0.8688524590163934,0
PRV56406,No,0.0,0.0,0.0,0.0,0.0,44770.0,870.0,201.0,0.8507462686567164,20.0,72,18.055555555555557,44770.0,870.0,201.0,221.63366336633663,4.306930693069307,0.0,0.3564356435643564,0
PRV56407,No,33000.0,5340.0,5.0,6.2,13.0,6500.0,100.0,35.0,1.457142857142857,20.0,39,17.871794871794872,39500.0,5440.0,40.0,963.4146341463414,132.6829268292683,0.1388888888888889,0.9512195121951219,0
PRV56408,No,63000.0,3204.0,3.0,17.0,35.0,16570.0,350.0,65.0,1.0461538461538462,20.0,25,19.32,79570.0,3554.0,68.0,1153.1884057971015,51.507246376811594,0.045454545454545456,0.36231884057971014,0
